species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
2490707,27643,Orthonyx temminckii,Australian Logrunner,296
2492313,27603,Platysteira cyanea,Brown-throated Wattle-eye,262
8754747,27573,Parvipsitta pusilla,Little Lorikeet,
2487223,27561,Xanthotis macleayanus,Macleay's Honeyeater,117
5789289,27559,Larus vegae,Vega Gull,
2476164,27558,Panterpe insignis,Fiery-throated Hummingbird,15900
2491350,27558,Sporophila collaris,Rusty-collared Seedeater,206
8243080,27546,Zentrygon frenata,White-throated Quail-dove,75
2480195,27506,Pterocles bicinctus,Double-banded Sandgrouse,1243
9450689,27501,Cisticola ayresii,Wing-snapping Cisticola,1685
2488105,27491,Tangara dowii,Spangle-cheeked Tanager,13542
2486559,27485,Gerygone palpebrosa,Fairy Gerygone,79
2489266,27484,Dulus dominicus,Palmchat,219
4408670,27476,Lanius phoenicuroides,Red-tailed Shrike,288
2486946,27456,Conopophila albogularis,Rufous-banded Honeyeater,97
2478367,27447,Veniliornis kirkii,Red-rumped Woodpecker,14070
7340625,27433,Cinnyris fuscus,Dusky Sunbird,1143
2482866,27405,Myiornis auricularis,Eared Pygmy-tyrant,88
2489641,27371,Geothlypis semiflava,Olive-crowned Yellowthroat,14712
5229416,27301,Oceanites gracilis,Elliot's Storm-petrel,16616
2476971,27239,Doryfera ludovicae,Green-fronted Lancebill,9978
2493085,27234,Phylloscopus maculipennis,Ashy-throated Warbler,80
5231288,27218,Ficedula narcissina,Narcissus Flycatcher,236
2486606,27204,Sericornis humilis,Tasmanian Scrubwren,173
2484548,27191,Eurylaimus ochromalus,Black-and-yellow Broadbill,216
5229822,27184,Cacicus chrysonotus,Mountain Cacique,4962
5232051,27183,Harpactes fasciatus,Malabar Trogon,11
5228719,27154,Picumnus innominatus,Speckled Piculet,20480
2493309,27133,Turdoides squamiceps,Arabian Babbler,
2483838,27129,Mecocerculus stictopterus,White-banded Tyrannulet,14
2490125,27119,Myrmoborus myotherinus,Black-faced Antbird,22
2474264,27113,Cyrtonyx montezumae,Montezuma Quail,9427
2480157,27108,Cyclopsitta diophthalma,Double-eyed Fig-parrot,91
2494106,27106,Anaplectes rubriceps,Red-headed Weaver,291
2491020,27105,Pteroptochos megapodius,Moustached Turca,9536
2495730,27059,Treron curvirostra,Thick-billed Green-pigeon,18272
2477558,27057,Crypturellus parvirostris,Small-billed Tinamou,15924
5229144,27028,Vanellus albiceps,White-crowned Lapwing,1227
2485827,27015,Furnarius figulus,Wing-banded Hornero / Band-tailed Hornero,377
2489862,27014,Myioborus brunniceps,Brown-capped Redstart / Brown-capped Whitestart,74
2494976,27010,Melanotis hypoleucus,Blue-and-white Mockingbird,15212
2483382,26988,Ornithion brunneicapillus,Brown-capped Tyrannulet,8265
2476238,26975,Lafresnaya lafresnayi,Mountain Velvetbreast,40
2484251,26960,Sturnella bellicosa,Peruvian Meadowlark,
2487411,26925,Vireo vicinior,Gray Vireo,15730
5232311,26919,Otus senegalensis,African Scops-owl,28
9315630,26852,Ixothraupis rufigula,Rufous-throated Tanager,
2496001,26825,Ducula bicolor,Pied Imperial-pigeon,10807
2486637,26761,Myiagra cyanoleuca,Satin Flycatcher,13
2493424,26698,Stachyris nigriceps,Gray-throated Babbler,165
4843093,26673,Strix nigrolineata,Black-and-white Owl,
2486405,26628,Procnias nudicollis,Bare-throated Bellbird,16527
7544330,26622,Sappho sparganurus,Red-tailed Comet,141
2487670,26569,Manacus aurantiacus,Orange-collared Manakin,14673
2482455,26565,Dendrocitta leucogastra,White-bellied Treepie,13342
2489076,26562,Lamprotornis caudatus,Long-tailed Glossy Starling,281
6089929,26562,Pheugopedius atrogularis,Black-throated Wren,19464
10949096,26549,Elliotomyia chionogaster,White-bellied Hummingbird,94
2478195,26543,Campethera nubica,Nubian Woodpecker,551
5959219,26508,Thamnophilus schistaceus,Plain-winged Antshrike,19
5230627,26504,Conirostrum albifrons,Capped Conebill,44
2479818,26486,Pyrrhura hoffmanni,Sulphur-winged Parakeet,13155
7341060,26477,Chalcoparia singalensis,Ruby-cheeked Sunbird / Rubycheek,221
2474936,26475,Anthropoides virgo,Demoiselle Crane,15711
2485606,26456,Coryphistera alaudina,Lark-like Brushrunner,179
2473733,26444,Ammoperdix heyi,Sand Partridge,332
2482091,26430,Esacus magnirostris,Beach Stone-curlew,301
5231397,26422,Leiothrix argentauris,Silver-eared Mesia,23
5228779,26394,Picumnus albosquamatus,White-wedged Piculet,20343
2488133,26371,Tangara schrankii,Green-and-gold Tanager,49
2492654,26366,Niltava macgrigoriae,Small Niltava,110
2489732,26360,Basileuterus belli,Golden-browed Warbler,13147
2475098,26329,Notharchus tectus,Pied Puffbird,13479
2497873,26322,Lophostrix cristata,Crested Owl,17588
2490689,26282,Eremopterix verticalis,Gray-backed Sparrow-lark,1874
2493102,26262,Pnoepyga pusilla,Pygmy Wren-babbler,76
2492511,26211,Tarsiger johnstoniae,Collared Bush-robin,124
2481481,26156,Pterodroma macroptera,Great-winged Petrel,14107
2475399,26148,Merops nubicoides,Southern Carmine Bee-eater,1247
2481418,26130,Pelecanoides urinatrix,Common Diving-petrel,11958
2484669,26101,Aethopyga gouldiae,Mrs. Gould's Sunbird,177
2483157,26090,Ochthoeca rufipectoralis,Rufous-breasted Chat-tyrant,56
5231471,26088,Campylorhynchus fasciatus,Fasciated Wren,17669
5959192,26087,Pachycephala simplex,Gray Whistler,46
5788448,26052,Trogon chionurus,White-tailed Trogon,14224
2493068,26048,Phylloscopus affinis,Tickell's Leaf-warbler,60
7381546,26018,Psilopogon franklinii,Golden-throated Barbet,92
2480216,25991,Cladorhynchus leucocephalus,Banded Stilt,83
8929700,25967,Nucifraga hemispila,Southern Nutcracker,10
2480052,25961,Lathamus discolor,Swift Parrot,8213
5231211,25958,Passer rufocinctus,Kenya Sparrow,717
2480769,25950,Geronticus calvus,Southern Bald-ibis,1410
2493235,25947,Stenostira scita,Fairy Flycatcher,1123
2495178,25923,Metriopelia melanoptera,Black-winged Ground-dove,134
6086503,25922,Serpophaga griseicapilla,Straneck's Tyrannulet / Gray-crowned Tyrannulet,48
2481829,25908,Gallinago paraguaiae,South American Snipe,8358
2487936,25885,Parus xanthogenys,Himalayan Black-lored Tit,
2482736,25837,Xolmis velatus,White-rumped Monjita,150
2474055,25795,Alectoris graeca,Rock Partridge,2821
2492457,25759,Myioparus plumbeus,Grey Tit-flycatcher,
2490772,25754,Turdus boulboul,Gray-winged Blackbird,128
2481376,25753,Phoebetria fusca,Sooty Albatross,1124
4408785,25734,Zoothera aurea,White's Thrush,12193
7341035,25712,Cantorchilus longirostris,Long-billed Wren,20112
2490730,25702,Turdus nigrescens,Sooty Thrush,12998
5230509,25693,Hylophilus semibrunneus,Rufous-naped Greenlet,
9541146,25675,Picumnus squamulatus,Scaled Piculet,36
6088910,25630,Cyanomitra veroxii,Mouse-colored Sunbird,
2481123,25611,Chlidonias albostriatus,Black-fronted Tern,9204
2474850,25609,Lissotis melanogaster,Black-bellied Bustard,637
5229772,25603,Oncostoma olivaceum,Southern Bentbill,13605
2488093,25555,Hemithraupis ruficapilla,Rufous-headed Tanager,106
9485798,25551,Thamnistes anabatinus,Russet Antshrike,7031
2476346,25547,Chrysolampis mosquitus,Ruby-topaz Hummingbird,286
5228694,25524,Apus unicolor,Plain Swift,0
2475264,25494,Corythaixoides leucogaster,White-bellied Go-away-bird,
6086092,25481,Stachyridopsis pyrrhops,Black-chinned Babbler,
2484888,25476,Sitta himalayensis,White-tailed Nuthatch,72
2490292,25468,Anthus similis,Long-billed Pipit,93
2496428,25463,Piaya minuta,Little Cuckoo,
4352359,25453,Gallinago magellanica,Magellanic Snipe,8309
2483326,25405,Myiotheretes striaticollis,Streak-throated Bush-tyrant,82
2491010,25389,Scytalopus magellanicus,Magellanic Tapaculo,5
5231425,25389,Poephila acuticauda,Long-tailed Finch,50
7341371,25382,Seicercus whistleri,Whistler's Warbler,
2484494,25365,Philesturnus carunculatus,South Island Saddleback,8206
2482461,25340,Ptilostomus afer,Piapiac,292
5230673,25241,Diglossa brunneiventris,Black-throated Flower-piercer,65
2478069,25238,Melanerpes flavifrons,Yellow-fronted Woodpecker,170
7341772,25217,Spinus spinescens,Andean Siskin,18250
2488379,25190,Spindalis zena,Western Spindalis,8988
2493697,25177,Amandava subflava,Orange-breasted Waxbill,9319
2482611,25143,Crypsirina temia,Racket-tailed Treepie,265
2490820,25108,Catharus mexicanus,Black-headed Nightingale-thrush,16370
2492649,25104,Niltava sundara,Rufous-bellied Niltava,146
2480643,25098,Lophoictinia isura,Square-tailed Kite,12452
2492267,25077,Pomatostomus ruficeps,Chestnut-crowned Babbler,48
2483252,25053,Stigmatura budytoides,Greater Wagtail-tyrant,69
2475195,25049,Nystalus maculatus,Spot-backed Puffbird / Caatinga Puffbird,136
5229452,25042,Ortalis wagleri,Rufous-bellied Chachalaca,12251
5227755,25032,Meleagris ocellata,Ocellated Turkey,9762
2473849,25023,Pternistis leucoscepus,Yellow-necked Spurfowl,572
5229954,25022,Acanthisitta chloris,Rifleman,350
2483480,24998,Agriornis montanus,Black-billed Shrike-tyrant,177
7711859,24988,Horornis acanthizoides,Yellow-bellied Bush-warbler,39
2487440,24986,Vireo magister,Yucatan Vireo,12797
2482908,24969,Tolmomyias poliocephalus,Gray-crowned Flycatcher / Gray-crowned Flatbill,42
5230391,24954,Artamus minor,Little Woodswallow,61
5843962,24954,Puffinus subalaris,Galapagos Shearwater,13607
2474404,24923,Gallicrex cinerea,Watercock,5
8246128,24916,Ptilotula flavescens,Yellow-tinted Honeyeater,63
6089951,24896,Tarsiger rufilatus,Himalayan Bluetail,110
7342250,24885,Cecropis senegalensis,Mosque Swallow,673
5230497,24882,Hylophilus poicilotis,Rufous-crowned Greenlet,17990
5231283,24876,Ficedula superciliaris,Ultramarine Flycatcher,14523
2485617,24875,Pseudocolaptes boissonneautii,Streaked Tuftedcheek,
7784172,24860,Systellura longirostris,Band-winged Nightjar,147
2487708,24846,Tyranneutes stolzmanni,Dwarf Tyrant-manakin,18
2490809,24833,Catharus gracilirostris,Black-billed Nightingale-thrush,7756
2486552,24830,Gerygone magnirostris,Large-billed Gerygone,10828
2478814,24820,Pteroglossus inscriptus,Lettered Aracari,112
9606968,24803,Sterna vittata,Antarctic Tern,15731
2493357,24788,Minla strigula,Bar-throated Minla,
5232229,24776,Ketupa zeylonensis,Brown Fish-owl,23
5229583,24735,Platyrinchus cancrominus,Stub-tailed Spadebill,14724
2476075,24683,Chlorostilbon assimilis,Garden Emerald,14147
2498068,24670,Anas andium,Andean Teal,5
7340946,24664,Calendulauda africanoides,Fawn-colored Lark,8477
5959175,24660,Pachycephala olivacea,Olive Whistler,162
10880827,24649,Chloropsis moluccensis,Blue-winged Leafbird,215
2473510,24595,Tympanuchus cupido,Greater Prairie-chicken,8305
5228478,24594,Colibri thalassinus,Green Violetear,12455
2483836,24565,Mecocerculus poecilocercus,White-tailed Tyrannulet,6
8335820,24550,Lophoceros fasciatus,African Pied-hornbill,226
5228490,24531,Lesbia nuna,Green-tailed Trainbearer,52
2491746,24519,Pezopetes capitalis,Large-footed Finch,13253
5231472,24519,Campylorhynchus nuchalis,Stripe-backed Wren,66
2493724,24495,Uraeginthus ianthinogaster,Purple Grenadier,
2487639,24494,Pipra pipra,White-crowned Manakin,
2475165,24424,Hypnelus ruficollis,Russet-throated Puffbird,153
2478522,24419,Picus xanthopygaeus,Streak-throated Woodpecker,119
2483973,24369,Sirystes sibilator,Sirystes,58
2476336,24363,Haplophaedia aureliae,Greenish Puffleg,10366
2484846,24362,Telophorus viridis,Gorgeous Bushshrike,1476
2480749,24288,Stiltia isabella,Australian Pratincole,57
6100843,24285,Emarginata schlegelii,Karoo Chat,1296
2473861,24201,Pternistis erckelii,Erckel's Francolin,14925
2492970,24197,Eremomela usticollis,Burnt-necked Eremomela,1407
5230187,24196,Xiphorhynchus lachrymosus,Black-striped Woodcreeper,11995
2486188,24194,Hemixos flavala,Ashy Bulbul,121
2494036,24164,Ploceus manyar,Streaked Weaver,163
2483807,24144,Atalotriccus pilaris,Pale-eyed Pygmy-tyrant,14480
2475269,24135,Baryphthengus ruficapillus,Rufous-capped Motmot,98
2485842,24092,Margarornis rubiginosus,Ruddy Treerunner,11918
2492647,24092,Cichladusa guttata,Spotted Palm-thrush,15778
7340356,24091,Eurillas latirostris,Yellow-whiskered Greenbul,14379
4408813,24079,Phylloscopus plumbeitarsus,Two-barred Warbler,63
2481415,24076,Thalassarche bulleri,Buller's Albatross,14690
2477040,24075,Coeligena lutetiae,Buff-winged Starfrontlet,115
2490570,24062,Chamaeza campanisona,Short-tailed Antthrush,16754
2485979,24056,Dendrocincla homochroa,Ruddy Woodcreeper,11125
2498366,24050,Somateria fischeri,Spectacled Eider,7586
2484627,24041,Vidua regia,Shaft-tailed Whydah,1375
2475285,24028,Hylomanes momotula,Tody Motmot,12790
9476359,24026,Bradornis microrhynchus,African Gray Flycatcher,477
2492391,24023,Cyanoptila cyanomelana,Blue-and-white Flycatcher,281
2494820,24022,Chlamydera maculata,Spotted Bowerbird,70
11251051,24004,Campocolinus coqui,Coqui Francolin,531
2476938,23999,Heliodoxa leadbeateri,Violet-fronted Brilliant,17725
2487602,23993,Certhia himalayana,Bar-tailed Treecreeper,38
2483152,23981,Ochthoeca cinnamomeiventris,Slaty-backed Chat-tyrant,73
2487943,23927,Parus spilonotus,Yellow-cheeked Tit,
2490851,23922,Myadestes obscurus,Omao,2335
2488626,23893,Thraupis cyanoptera,Azure-shouldered Tanager,
2480318,23859,Charadrius modestus,Rufous-chested Dotterel / Rufous-chested Plover,134
5231003,23847,Monticola rufiventris,Chestnut-bellied Rock-thrush,88
6101024,23845,Iduna aedon,Thick-billed Warbler,
2478098,23829,Melanerpes chrysauchen,Golden-naped Woodpecker,12700
2480384,23828,Gyps rueppellii,Rueppell's Vulture,
2476159,23810,Pterophanes cyanopterus,Great Sapphirewing,95
2482520,23793,Corvus sinaloae,Sinaloa Crow,11137
2485888,23776,Geositta cunicularia,Common Miner,63
5229121,23760,Bolborhynchus lineola,Barred Parakeet,7071
2493114,23752,Acrocephalus paludicola,Aquatic Warbler,1207
2486403,23751,Procnias tricarunculatus,Three-wattled Bellbird,12211
2491614,23751,Arremon taciturnus,Pectoral Sparrow,67
2484877,23749,Laniarius barbarus,Yellow-crowned Gonolek,453
5788677,23746,Prinia hypoxantha,Drakensberg Prinia,1034
2480706,23693,Aviceda leuphotes,Black Baza,10367
2488552,23679,Rhodinocichla rosea,Rosy Thrush-tanager,13890
2479964,23663,Poicephalus senegalus,Senegal Parrot,12484
4408523,23646,Numenius hudsonicus,Hudsonian Whimbrel,
2482174,23637,Crax fasciolata,Bare-faced Curassow,14143
9722670,23635,Charadrius mongolus,Lesser Sand-plover,198
2481031,23630,Falco ardosiaceus,Gray Kestrel,332
8069880,23626,Falco rusticolus,Gyrfalcon,2978
2482960,23620,Myiopagis caniceps,Gray Elaenia,7390
2481915,23599,Ciconia abdimii,Abdim's Stork,65
2485785,23592,Dendrocolaptes platyrostris,Planalto Woodcreeper,136
2486232,23584,Gymnoderus foetidus,Bare-necked Fruitcrow,97
2486501,23575,Lipaugus unirufus,Rufous Piha,12662
2491361,23573,Sporophila leucoptera,White-bellied Seedeater,17523
2487922,23570,Melanochlora sultanea,Sultan Tit,183
2479505,23495,Neophema elegans,Elegant Parrot,212
2477127,23480,Hirundapus giganteus,Brown-backed Needletail,63
6101001,23480,Crithagra scotops,Forest Canary,69
2482664,23468,Conopias albovittatus,White-ringed Flycatcher,10884
7340980,23458,Mirafra fasciolata,Eastern Clapper-lark,1892
2488438,23455,Ramphocelus nigrogularis,Masked Crimson Tanager,14328
9317615,23445,Curruca cantillans,Subalpine Warbler,14145
2486115,23391,Pycnonotus flavescens,Flavescent Bulbul,13
2486243,23386,Pyroderus scutatus,Red-ruffed Fruitcrow,72
2481946,23381,Leptoptilos crumeniferus,Marabou Stork,
5230491,23375,Melithreptus affinis,Black-headed Honeyeater,112
2497530,23341,Strix woodfordii,African Wood-owl,849
2492086,23335,Paroaria dominicana,Red-cowled Cardinal,468
11049909,23304,Asemospiza obscura,Dull-colored Grassquit,61
5228589,23294,Rhodopis vesper,Oasis Hummingbird,128
5229130,23289,Vanellus crassirostris,Long-toed Lapwing,664
5230603,23263,Conirostrum sitticolor,Blue-backed Conebill,30
5788862,23262,Erythropygia quadrivirgata,Bearded Scrub Robin,
5229844,23225,Icterus auratus,Orange Oriole,12109
7897938,23224,Gavicalis fasciogularis,Mangrove Honeyeater,11914
2477451,23220,Hemiprocne longipennis,Gray-rumped Treeswift,8125
10755463,23184,Zanda latirostris,Carnaby's Black-cockatoo / Short-billed Black-cockatoo,6282
5231697,23179,Toxostoma bendirei,Bendire's Thrasher,10055
2483676,23125,Rhytipterna simplex,Grayish Mourner,53
2480401,23121,Leucopternis princeps,Barred Hawk,
2478893,23101,Trachyphonus darnaudii,D'arnaud's Barbet,379
2483217,23101,Phylloscartes ophthalmicus,Marble-faced Bristle-tyrant,
5788503,23072,Nisaetus nipalensis,Mountain Hawk-eagle,10751
2474612,23064,Porzana cinerea,White-browed Crake,
2475494,23023,Alcedo meninting,Blue-eared Kingfisher,338
2487410,22959,Vireo hypochryseus,Golden Vireo,
2492659,22954,Melaenornis edolioides,Northern Black-flycatcher,249
2497082,22930,Lurocalis semitorquatus,Short-tailed Nighthawk,13432
2473356,22908,Perdicula asiatica,Jungle Bush-quail,17516
2476116,22899,Campylopterus largipennis,Gray-breasted Sabrewing,10477
8294007,22899,Turdus naumanni,Naumann's Thrush,156
2485838,22883,Pygarrhichas albogularis,White-throated Treerunner,17228
2479498,22855,Polytelis anthopeplus,Regent Parrot,122
6101023,22809,Iduna natalensis,Dark-capped Yellow-warbler,684
2485003,22788,Synallaxis erythrothorax,Rufous-breasted Spinetail,7778
5228501,22772,Mellisuga minima,Vervain Hummingbird,72
7340293,22772,Stachyridopsis chrysaea,Golden Babbler,
5230596,22746,Chlorochrysa phoenicotis,Glistening-green Tanager,18190
2478226,22721,Blythipicus pyrrhotis,Bay Woodpecker,16817
2492434,22717,Cyornis rubeculoides,Blue-throated Blue-flycatcher,78
2478592,22698,Hemicircus canente,Heart-spotted Woodpecker,52
2486187,22697,Hemixos castanonotus,Chestnut Bulbul,338
2492543,22674,Luscinia cyane,Siberian Blue Robin,
2478037,22649,Chrysocolaptes festivus,White-naped Flameback / White-naped Woodpecker,72
2487932,22568,Parus cinerascens,Ashy Tit,
2490290,22568,Anthus roseatus,Rosy Pipit,15373
7409387,22549,Rhipidura nigritorquis,Philippine Pied-fantail,163
5959230,22525,Ara militaris,Military Macaw,9359
2497319,22482,Megascops trichopsis,Whiskered Screech-owl,1
10700051,22432,Porphyrospiza alaudina,Band-tailed Sierra Finch,
2494896,22428,Ptiloris victoriae,Victoria's Riflebird,
2477326,22386,Collocalia linchi,Cave Swiftlet,4
7341618,22375,Melozone albicollis,White-throated Towhee,10832
2491490,22369,Emberiza caesia,Cretzschmar's Bunting,593
2475971,22348,Tockus deckeni,Von Der Decken's Hornbill,537
5228873,22341,Piculus simplex,Rufous-winged Woodpecker,12646
5229171,22319,Circus melanoleucos,Pied Harrier,10642
5231435,22306,Cyphorhinus phaeocephalus,Song Wren,14525
6100800,22306,Emberiza sahari,House Bunting,1221
5228793,22295,Picumnus granadensis,Grayish Piculet,17743
2492637,22263,Pogonocichla stellata,White-starred Robin,327
2477292,22248,Collocalia esculenta,Glossy Swiftlet,11665
7341589,22227,Cardellina rubra,Red Warbler,12047
2480408,22204,Trigonoceps occipitalis,White-headed Vulture,7692
2476063,22202,Chlorostilbon gibsoni,Red-billed Emerald,60
8010240,22196,Todiramphus sordidus,Torresian Kingfisher,
2492814,22184,Cisticola lais,Wailing Cisticola,1089
2484823,22152,Tchagra tchagra,Southern Tchagra,1082
2477231,22115,Aerodramus brevirostris,Himalayan Swiftlet,28
5230404,22097,Acanthiza ewingii,Tasmanian Thornbill,108
5228966,22094,Celeus flavus,Cream-colored Woodpecker,125
2492795,22037,Cisticola cantans,Singing Cisticola,274
2484479,22031,Amblyramphus holosericeus,Scarlet-headed Blackbird,14125
2483664,21941,Ochthornis littoralis,Drab Water Tyrant,58
5231264,21917,Luscinia brunnea,Indian Blue Robin,
5229892,21882,Icterus abeillei,Black-backed Oriole,11383
2493016,21865,Seicercus castaniceps,Chestnut-crowned Warbler,
2476595,21859,Phaethornis anthophilus,Pale-bellied Hermit,13083
2492583,21855,Cossypha dichroa,Chorister Robin-chat,75
5232138,21835,Glaucidium nana,Austral Pygmy-owl,171
2475492,21756,Chloroceryle inda,Green-and-rufous Kingfisher,11813
2490203,21739,Myrmotherula brachyura,Pygmy Antwren,19
2483950,21719,Zimmerius gracilipes,Slender-footed Tyrannulet,36
2486195,21713,Alophoixus ochraceus,Ochraceous Bulbul,2
2492650,21706,Niltava grandis,Large Niltava,161
2482549,21702,Cyanolyca turcosa,Turquoise Jay,100
5228462,21688,Threnetes ruckeri,Band-tailed Barbthroat,11094
5228839,21652,Dryocopus javensis,White-bellied Woodpecker,106
5231791,21635,Turtur abyssinicus,Black-billed Wood-dove,336
5229492,21614,Garrulus lanceolatus,Black-headed Jay,75
9583342,21602,Spatula puna,Puna Teal,11
2495160,21600,Rhea pennata,Lesser Rhea,7518
2474890,21578,Eupodotis senegalensis,White-bellied Bustard,627
2498229,21562,Thalassornis leuconotus,White-backed Duck,4331
2487454,21538,Vireo crassirostris,Thick-billed Vireo,11891
2490692,21535,Eremopterix leucotis,Chestnut-backed Sparrow-lark,762
10983172,21515,Eupetomena cirrochloris,Sombre Hummingbird,139
2497798,21502,Ninox connivens,Barking Owl,20
5231100,21469,Phrygilus punensis,Peruvian Sierra Finch,138
7713122,21455,Ailuroedus maculosus,Spotted Catbird,
6100819,21445,Finschia novaeseelandiae,Pipipi,
2478573,21429,Campephilus rubricollis,Red-necked Woodpecker,11971
2494121,21324,Climacteris erythrops,Red-browed Treecreeper,6939
2489278,21321,Drymodes brunneopygia,Southern Scrub-robin,75
6100757,21314,Furnarius longirostris,Caribbean Hornero,73
2492640,21278,Bradornis infuscatus,Chat Flycatcher,
7690055,21264,Carpodacus sibiricus,Long-tailed Rosefinch,10131
8941046,21263,Basileuterus melanotis,Costa Rican Warbler,2876
2478826,21259,Pteroglossus pluricinctus,Many-banded Aracari,78
5231294,21254,Eminia lepida,Gray-capped Warbler,380
2496305,21242,Saurothera merlini,Great Lizard-cuckoo,
2492627,21224,Enicurus maculatus,Spotted Forktail,78
5845038,21211,Tephrodornis virgatus,Large Woodshrike,100
2484927,21198,Synallaxis unirufa,Rufous Spinetail,0
2473325,21170,Guttera pucherani,Crested Guineafowl,26
2473897,21151,Pternistis bicalcaratus,Double-spurred Francolin,183
5228126,21113,Colinus leucopogon,Spot-bellied Bobwhite,8892
2493297,21112,Turdoides bicolor,Southern Pied-babbler,1000
5232031,21107,Harpactes erythrocephalus,Red-headed Trogon,207
5228048,21077,Odontophorus guttatus,Spotted Wood-quail,9898
5229110,21075,Cyanoramphus novaezelandiae,Red-crowned Parakeet,14850
10702658,21064,Curruca subcoerulea,Chestnut-vented Warbler,200
2483262,21059,Todirostrum chrysocrotaphum,Yellow-browed Tody-flycatcher,22
2497031,21030,Chordeiles gundlachii,Antillean Nighthawk,9868
10962601,21029,Chrysuronia coeruleogularis,Sapphire-throated Hummingbird,12188
2489744,21021,Basileuterus melanogenys,Black-cheeked Warbler,11248
2487740,21013,Masius chrysopterus,Golden-winged Manakin,14
2485189,21004,Upucerthia dumetaria,Scale-throated Earthcreeper / Scaly-throated Earthcreeper,63
2482587,20997,Cissa chinensis,Common Green-magpie,15878
9224197,20984,Polyerata decora,Charming Hummingbird,11246
2495594,20979,Ptilinopus superbus,Superb Fruit-dove,77
2486429,20962,Piprites chloris,Wing-barred Piprites,29
2487409,20948,Vireo carmioli,Yellow-winged Vireo,13986
2493399,20945,Malacocincla abbotti,Abbott's Babbler,39
2475476,20925,Megaceryle lugubris,Crested Kingfisher,170
5232094,20914,Glaucidium peruanum,Peruvian Pygmy-owl / Pacific Pygmy-owl,68
2483318,20910,Euscarthmus meloryphus,Tawny-crowned Pygmy-tyrant,4
5228586,20815,Microchera albocoronata,Snowcap,6956
2496805,20807,Nyctibius jamaicensis,Northern Potoo,11870
2493038,20805,Orthotomus sericeus,Rufous-tailed Tailorbird,107
2488064,20804,Schistochlamys melanopis,Black-faced Tanager,14531
2479320,20735,Platycercus icterotis,Western Rosella,200
5232424,20717,Chloephaga hybrida,Kelp Goose,30
2486229,20698,Nicator gularis,Eastern Nicator,1019
6066517,20689,Microcarbo coronatus,Crowned Cormorant,8729
2494359,20655,Leucosticte australis,Brown-capped Rosy-finch,10528
5231276,20653,Ficedula zanthopygia,Yellow-rumped Flycatcher,4
2489269,20647,Heteromyias cinereifrons,Gray-headed Robin,7288
2496852,20629,Caprimulgus atripennis,Jerdon's Nightjar,43
2484871,20621,Laniarius erythrogaster,Black-headed Gonolek,158
10945350,20614,Melopyrrha violacea,Greater Antillean Bullfinch,5614
2481020,20613,Falco subniger,Black Falcon,122
2490122,20594,Myrmoborus leucophrys,White-browed Antbird,66
5231687,20584,Allenia fusca,Scaly-breasted Thrasher,10942
2482867,20570,Myiornis atricapillus,Black-capped Pygmy-tyrant,11093
2480567,20547,Buteo hemilasius,Upland Buzzard,9901
7736602,20546,Dinopium psarodes,Red-backed Flameback,162
5231238,20500,Oenanthe picata,Variable Wheatear,13732
2483381,20494,Ornithion semiflavum,Yellow-bellied Tyrannulet,4948
5232328,20489,Otus sunia,Oriental Scops-owl,10499
5733795,20482,Garrulax taewanus,Taiwan Hwamei,46
2475440,20448,Merops superciliosus,Olive Bee-eater,8
2481019,20440,Falco chicquera,Red-necked Falcon,11
2493238,20413,Abroscopus superciliaris,Yellow-bellied Warbler,70
2476998,20402,Heliomaster furcifer,Blue-tufted Starthroat,15649
2484843,20399,Prionops retzii,Retz's Helmetshrike,983
5228440,20381,Bycanistes subcylindricus,Black-and-white-casqued Hornbill,7
9504121,20371,Mionectes olivaceus,Olive-striped Flycatcher,10699
2490529,20365,Grallaria guatimalensis,Scaled Antpitta,12762
2497774,20363,Pseudoscops clamator,Striped Owl,
8916767,20350,Dendrocoptes auriceps,Brown-fronted Woodpecker,
2493539,20318,Sylvietta whytii,Red-faced Crombec,355
2479459,20309,Psitteuteles versicolor,Varied Lorikeet,26
2491313,20269,Sporophila luctuosa,Black-and-white Seedeater,38
2490113,20258,Herpsilochmus atricapillus,Black-capped Antwren,15320
2475223,20249,Corythaeola cristata,Great Blue Turaco,227
2490852,20219,Myadestes unicolor,Slate-colored Solitaire,13058
2485868,20207,Geositta rufipennis,Rufous-banded Miner,103
2479050,20193,Capito aurovirens,Scarlet-crowned Barbet,14344
2480887,20181,Egretta eulophotes,Chinese Egret,3
2486699,20181,Chasiempis sandwichensis,Hawaii Elepaio,2014
5230112,20157,Asthenes pyrrholeuca,Sharp-billed Canastero,54
6086178,20140,Icterus portoricensis,Puerto Rican Oriole,8
2473606,20112,Arborophila torqueola,Hill Partridge,15523
2488633,20106,Thraupis glaucocolpa,Glaucous Tanager,
2494372,20106,Leucosticte atrata,Black Rosy-finch,10912
10933139,20102,Chlorestes cyanus,White-chinned Sapphire,70
2482099,20101,Burhinus senegalensis,Senegal Thick-knee,20
2495172,20093,Metriopelia ceciliae,Bare-faced Ground-dove,102
2476217,20079,Ramphodon naevius,Saw-billed Hermit,9815
2477112,20072,Aeronautes andecolus,Andean Swift,20
2490305,20024,Motacilla clara,Mountain Wagtail,9684
6093362,20011,Setophaga kirtlandii,Kirtland's Warbler,8635
6101077,20005,Machaeropterus striolatus,Western Striped Manakin,1
