species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
2426805,631573,Rana temporaria,Common Frog,214576
5217160,596644,Bufo bufo,Common Toad,196545
2424585,272419,Crinia signifera,Common Froglet,95608
5218405,264854,Lissotriton vulgaris,Smooth Newt,46065
2431885,203755,Triturus cristatus,(Great Or Northern) Crested Newt,32579
2431783,193617,Ichthyosaura alpestris,Alpine Newt,
2431776,192254,Salamandra salamandra,Fire Salamander,42429
5218410,169577,Lissotriton helveticus,Palmate Newt,8162
2422507,162552,Epidalea calamita,Natterjack,20286
2429583,145179,Limnodynastes peronii,Striped Marsh Frog,58579
2427573,137232,Hyla arborea,Common Tree Frog,15615
2422872,124908,Anaxyrus americanus,American Toad,89107
2427091,124315,Lithobates catesbeianus,American Bullfrog,
2426760,106669,Rana dalmatina,Agile Frog,14410
2427172,101900,Lithobates clamitans,Green Frog,
2429578,101785,Limnodynastes tasmaniensis,Spotted Marsh Frog,35180
2427831,101229,Litoria peronii,Peron’s Tree Frog,30291
2427671,97739,Litoria fallax,Eastern Dwarf Treefrog,31532
2426612,94811,Alytes obstetricans,Midwife Frog,4494
2423435,94701,Bombina variegata,Yellowbelly Toad,11698
2426654,90560,Pelophylax lessonae,Pool Frog,11680
2426789,83349,Rana arvalis,Moor Frog,23093
2426661,82827,Pelophylax ridibundus,Marsh Frog,23419
2422538,73255,Duttaphrynus melanostictus,Common Sunda Toad,19861
2427555,71592,Hyla meridionalis,Stripeless Tree Frog,8066
2429581,70165,Limnodynastes dumerilii,Eastern Banjo Frog,20803
2431491,64179,Plethodon cinereus,Redback Salamander,47186
2426947,62998,Hylarana latouchii,Broad-folded Frog,11864
9421513,58702,Bufo spinosus,Western Common Toad,17269
2426658,58448,Pelophylax perezi,Iberian Water Frog,7473
5216933,57717,Rhinella marina,Cane Toad,17028
2430396,56746,Fejervarya limnocharis,Asian Grass Frog/common Pond Frog/field Frog/grass Frog/indian Rice Frog,5422
5218390,55888,Notophthalmus viridescens,Eastern Newt,38969
2427705,54254,Litoria ewingii,Southern Brown Tree Frog,15246
2428132,53671,Pseudacris regilla,Pacific Chorus Frog,43051
2427185,50595,Lithobates pipiens,Northern Leopard Frog,29245
10842219,50218,Ranoidea caerulea,,
2428182,49919,Pseudacris crucifer,Spring Peeper,30795
2427072,49556,Lithobates sylvaticus,Wood Frog,31736
2424593,49049,Crinia parinsignifera,Eastern Sign-bearing Froglet,17013
2423787,41788,Polypedates megacephalus,Hong Kong Whipping Frog,8383
10595763,40596,Ranoidea aurea,Green And Golden Bell Frog,
2431886,40009,Triturus marmoratus,Marbled Newt,2488
10810025,38269,Dryophytes cinereus,Green Treefrog,26074
2427755,35812,Litoria verreauxii,Verreaux’s Tree Frog,14262
9529916,35372,Bufotes viridis,Green Toad,15644
10806364,32897,Dryophytes versicolor,Gray Treefrog,20760
2424293,32314,Pelodytes punctatus,Parsley Frog,3543
5217163,31187,Bufo bankorensis,Central Formosa Toad,5923
2423834,30208,Kurixalus idiootocus,Temple Treefrog,6974
2422404,28880,Incilius nebulifer,Gulf Coast Toad,14551
2422924,28555,Anaxyrus boreas,Western Toad,17788
10365883,28447,Sylvirana guentheri,,
2431951,28069,Ambystoma maculatum,Spotted Salamander,18647
2431913,26730,Taricha torosa,California Newt,18527
2422105,26707,Microhyla fissipes,Ornate Narrow-mouthed Frog,2557
2422905,26121,Anaxyrus fowleri,Fowler's Toad,16730
2427610,23025,Acris blanchardi,Blanchard's Cricket Frog,20868
2429607,23014,Adelotus brevis,Tusked Frog,7453
2427056,22418,Lithobates palustris,Pickerel Frog,16416
2430565,22189,Pelobates cultripes,Western Spadefoot,957
2427256,21874,Odorrana swinhoana,Bangkimtsing Frog,4993
9409066,21822,Polypedates braueri,White-lipped Treefrog,3172
2427093,20944,Lithobates sphenocephalus,Southern Leopard Frog,14137
2430567,20585,Pelobates fuscus,Common Eurasian Spadefoot Toad,2955
10822921,20498,Buergeria choui,Yaeyama Kajika Frog,1594
2427754,19981,Litoria latopalmata,Broad-palmed Rocket Frog,6272
2428083,19614,Osteopilus septentrionalis,Cuban Treefrog,15096
2424588,19519,Crinia glauerti,Glauert’s Froglet,6714
10892611,19421,Rhinella horribilis,Mesoamerican Cane Toad,8551
10824904,19357,Ranoidea gracilenta,,
10870167,18967,Ranoidea raniformis,,
2431750,18891,Batrachoseps attenuatus,California Slender Salamander,11314
5217228,18573,Buergeria robusta,Robust Buerger's Frog,3422
2423443,18245,Bombina bombina,European Fire-bellied Toad,4023
2422916,18141,Anaxyrus terrestris,Southern Toad,11495
2427823,18015,Litoria tyleri,Tyler’s Tree Frog,5304
2431781,17284,Salamandra atra,Alpine Salamander,3413
10863553,17207,Dryophytes chrysoscelis,Cope's Gray Treefrog,9928
2431643,16843,Ensatina eschscholtzii,Ensatina,10308
5218029,16820,Dendrobates truncatus,Yellow-striped Poison Frog,16187
2429573,16705,Platyplectrum ornatum,Ornate Burrowing Frog,4734
10843277,16496,Dryophytes squirellus,Squirrel Treefrog,11257
10877828,15978,Zhangixalus moltrechti,Nantou Flying Frog,3170
2424555,15756,Mixophyes fasciolatus,Great Barred Frog,5517
2430491,15332,Limnonectes fujianensis,Fujian Large-headed Frog,3469
2431920,15307,Taricha granulosa,Roughskin Newt,9350
10857535,15074,Dryophytes japonicus,Japanese Treefrog,3335
10889090,14140,Nidirana adenopleura,Olive Frog,3140
2427779,13826,Litoria rubella,Desert Tree Frog,3473
2426634,13477,Pelophylax nigromaculatus,Black-spotted Pond Frog,3030
2423497,13070,Engystomops pustulosus,Tungara Frog,3496
2424630,12188,Uperoleia laevigata,Smooth Toadlet,3605
2422865,12174,Anaxyrus woodhousii,Woodhouse's Toad,7749
2427839,11998,Litoria adelaidensis,Slender Tree Frog,4130
2427814,11377,Litoria nasuta,Rocket Frog,3084
5218376,11117,Eurycea bislineata,Northern Two-lined Salamander,6887
2427571,10957,Hyla chinensis,Common Chinese Treefrog,821
2423840,10893,Kurixalus eiffingeri,Eiffinger’s Treefrog,1293
10856573,10745,Ranoidea moorei,,
2424629,10413,Uperoleia fusca,Dusky Toadlet,3378
10851350,9967,Sclerophrys pantherina,Western Leopard Toad,6909
2424597,9955,Crinia georgiana,Quacking Frog,3126
2432014,9776,Ambystoma laterale,Blue-spotted Salamander,5285
2431539,9650,Plethodon glutinosus,Northern Slimy Salamander,5717
10754639,9432,Ranoidea phyllochroa,,
2428169,9389,Pseudacris maculata,Boreal Chorus Frog,5857
2432006,9364,Ambystoma opacum,Marbled Salamander,4564
2423441,9061,Bombina orientalis,Oriental Firebelly Toad,1581
11377651,8988,Litoria quiritatus,Screaming Tree Frog,1167
5217144,8939,Bufo gargarizans,Asiatic Toad,4550
2424022,8913,Diasporus gularis,Esmeraldas Robber Frog,8839
10757240,8800,Zhangixalus taipeianus,Taipei Flying Frog,1548
2427616,8786,Acris crepitans,Northern Cricket Frog,5267
5218408,8770,Lissotriton boscai,Tritón Ibérico,1107
2431142,8683,Hynobius leechii,Gensan Salamander,2490
2426803,8510,Rana dybowskii,Dybowski's Frog,285
2429587,8465,Limnodynastes fletcheri,Long-thumbed Frog,2302
2422890,8457,Anaxyrus punctatus,Red-spotted Toad,3822
2424575,8436,Pseudophryne coriacea,Red-backed Toadlet,1583
2431875,8273,Pleurodeles waltl,Iberian Ribbed Newt,1582
5218366,8256,Eurycea cirrigera,Southern Two-lined Salamander,5377
2426774,8116,Rana iberica,Iberian Frog,1034
2424089,8000,Eleutherodactylus planirostris,Greenhouse Frog,5216
10767031,7730,Zhangixalus prasinatus,Tributary Flying Frog,1580
2429582,7593,Limnodynastes convexiusculus,Marbled Frog,1664
2426762,7561,Rana longicrus,Taipa Frog,1261
2427847,7534,Litoria dentata,Robust Bleating Tree Frog,2069
5217556,7330,Leptodactylus fuscus,Rufous Frog,3100
2429585,7317,Limnodynastes dorsalis,Western Banjo Frog,2437
2431824,7045,Calotriton asper,Pyrenean Brook Newt,238
2429559,7009,Neobatrachus sudelli,Sudell's Frog,1225
2426808,6978,Rana aurora,Red-legged Frog,4124
2431711,6927,Aneides lugubris,Arboreal Salamander,4244
2424568,6760,Pseudophryne bibronii,Bibron’s Toadlet,1326
10857682,6719,Nyctimystes infrafrenatus,,
2426616,6696,Discoglossus galganoi,Sapillo Pintojo Ibérico,813
2421636,6691,Kaloula pulchra,"Common,banded Bullfrog",4233
2421766,6649,Gastrophryne carolinensis,Eastern Narrowmouth Toad,4860
2424616,6572,Geocrinia victoriana,Eastern Smooth Frog,995
2427110,6560,Lithobates berlandieri,Rio Grande Leopard Frog,4913
2427565,6553,Hyla orientalis,Common Treefrog,2381
2426617,6448,Discoglossus pictus,Painted Frog,1526
10894420,6423,Dryophytes arenicolor,Canyon Treefrog,3143
5217334,6283,Xenopus laevis,African Clawed Frog,1044
5217671,6271,Hyperolius marmoratus,Aposematic Reed Frog,5774
2429135,6245,Oophaga pumilio,Strawberry Poison Frog,5416
9388146,6203,Buergeria otai,,3256
2428197,6135,Agalychnis callidryas,Red-eyed Treefrog,5385
2431224,6130,Desmognathus fuscus,Northern Dusky Salamander,3878
2427835,6113,Litoria bicolor,Northern Dwarf Tree Frog,1035
2428680,6057,Smilisca baudinii,Mexican Smilisca,3328
2422117,6032,Microhyla heymonsi,"Taiwan Rice Frog,dark Sided Chorus Frog",988
2431777,5891,Salamandra infraimmaculata,Near-eastern Fire Salamander,561
2425166,5839,Pristimantis achatinus,Cachabi Robber Frog,3620
2424562,5792,Mixophyes iteratus,Giant Barred-frog,679
2427701,5781,Litoria inermis,Peter’s Frog,1234
10787842,5778,Ranoidea lesueurii,,
10737932,5699,Ranoidea wilcoxii,,
5217229,5608,Buergeria japonica,Ryukyu Kajika Frog,299
2431459,5600,Pseudotriton ruber,Red Salamander,3083
2424596,5588,Crinia tinnula,Tinkling Froglet,1948
2431199,5549,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander,4135
2430382,5449,Hoplobatrachus rugulosus,Asian Peters Frog,1172
2427800,5306,Litoria rothii,Roth’s Tree Frog,822
2429795,5281,Scaphiopus couchii,Couch's Spadefoot Toad,3102
2427618,5110,Acris gryllus,Southern Cricket Frog,2416
5218348,4972,Eurycea longicauda,Long-tailed Salamander,3092
2431998,4959,Ambystoma gracile,Northwestern Salamander,3110
2424579,4947,Pseudophryne australis,Red-crowned Toadlet,1063
2426610,4911,Alytes cisternasii,Iberian Midwife Toad,214
2423785,4904,Polypedates leucomystax,Common Tree Frog/four-lined Tree Frog,2814
2428130,4889,Pseudacris cadaverina,California Chorus Frog,3014
2431887,4853,Triturus carnifex,Italian Crested Newt,2010
10801413,4847,Ranoidea nudidigita,,
2431453,4817,Speleomantes strinatii,Strinati’s Cave Salamander,1240
2427326,4696,Glandirana rugosa,Japanese Wrinkled Frog,649
2431965,4650,Ambystoma macrodactylum,Long-toed Salamander,2974
2429955,4636,Amietia fuscigula,Cape Rana,697
5218022,4608,Dendrobates auratus,Green And Black Poison Dart Frog,3350
10759325,4584,Ranoidea chloris,,
2427865,4553,Litoria paraewingi,Victorian Frog,1443
10772919,4398,Ranoidea pearsoniana,,
2424583,4380,Crinia insignifera,Sign-bearing Froglet,1605
2431514,4346,Plethodon vehiculum,Western Red-backed Salamander,2587
2426767,4186,Rana sauteri,Kanshirei Village Frog,1183
10757025,4077,Ranoidea australis,Giant Frog,
2429796,4030,Scaphiopus holbrookii,Eastern Spadefoot Toad,2717
2424643,3961,Uperoleia rugosa,Wrinkled Toadlet,1050
9114626,3958,Sclerophrys capensis,Raucous Toad,3675
2431978,3937,Ambystoma mavortium,Barred Tiger Salamander,2462
2424590,3921,Crinia remota,Remote Froglet,797
2431962,3920,Ambystoma jeffersonianum,Jefferson Salamander,751
2431938,3914,Chioglossa lusitanica,Gold-striped Salamander,407
2428683,3911,Smilisca phaeota,Central American Smilisca,2404
2426756,3886,Rana draytonii,California Red-legged Frog,2840
5217952,3864,Scinax ruber,Rana Listada,1366
2429592,3846,Heleioporus eyrei,Moaning Frog,1382
2431423,3827,Gyrinophilus porphyriticus,Spring Salamander,2234
8949930,3804,Rana uenoi,Ueno's Brown Frog,2375
2422389,3790,Incilius valliceps,,2269
9456514,3785,Sclerophrys gutturalis,African Common Toad,3139
2428504,3744,Dendropsophus microcephalus,Small-headed Treefrog,2086
2427580,3717,Hyla molleri,Iberian Tree Frog,403
5217587,3701,Leptodactylus fragilis,Mexican White-lipped Frog,1841
2424591,3685,Crinia sloanei,Sloane’s Froglet,971
2432022,3672,Dicamptodon tenebrosus,Coastal Giant Salamander,2263
2424572,3624,Pseudophryne semimarmorata,Southern Toadlet,315
2431666,3551,Hemidactylium scutatum,Four-toed Salamander,2622
5218351,3509,Eurycea lucifuga,Cave Salamander,2222
2431780,3340,Salamandra lanzai,Lanzas Fire Salamander,1423
2431233,3322,Desmognathus monticola,Seal Salamander,2043
2426814,3305,Rana boylii,Foothill Yellow-legged Frog,1943
5216992,3294,Rhinella diptycha,Cope's Toad,2049
2429886,3289,Strongylopus grayii,Gray's Stream Frog,507
5217534,3266,Leptodactylus savagei,Savage's Thin-toed Frog,2505
2427370,3227,Scarthyla vigilans,Maracaibo Basin Treefrog,2757
2431769,3218,Batrachoseps nigriventris,Black-bellied Slender Salamander,1848
2422882,3195,Anaxyrus cognatus,Great Plains Toad,1746
2422432,3132,Incilius alvarius,Sonoran Desert Toad,2442
2424624,3096,Paracrinia haswelli,Haswell’s Froglet,867
2426785,3081,Rana luteiventris,Columbia Spotted Frog,1871
5217608,3065,Leptodactylus insularum,San Miguel Island Frog,1383
8813908,3043,Rhinella humboldti,Rivero's Toad,719
2426797,3042,Rana huanrenensis,,
2431489,3041,Plethodon cylindraceus,White-spotted Slimy Salamander,1404
2426674,2979,Pelophylax fukienensis,Fukien Gold-striped Pond Frog,692
2431889,2959,Triturus pygmaeus,Southern Marbled Newt,572
2429579,2921,Limnodynastes salmini,Salmon-striped Frog,1224
2424617,2908,Geocrinia leai,Lea’s Frog,1187
11374243,2888,Litoria balatus,Slender Bleating Tree Frog,230
2427684,2866,Litoria littlejohni,Littlejohn’s Tree Frog,702
2427586,2838,Hyla femoralis,,
2429165,2817,Hyloxalus infraguttatus,Chimbo Rocket Frog,711
5216969,2817,Rhinella margaritifera,South American Common Toad,976
2422519,2811,Schismaderma carens,African Split-skin Toad,2588
2421773,2738,Gastrophryne olivacea,Great Plains Narrow-mouthed Toad,1798
2424636,2691,Uperoleia crassa,Fat Toadlet,313
2431480,2681,Plethodon dorsalis,Northern Zigzag Salamander,1865
5218334,2677,Salamandrella keyserlingii,Siberian Newt,148
9311531,2633,Amietia delalandii,Delalande's River Frog,928
2427047,2632,Lithobates septentrionalis,Mink Frog,
2427183,2631,Lithobates grylio,Pig Frog,
2424592,2615,Crinia deserticola,Chirping Froglet,390
10820559,2608,Boana pugnax,Chirique-flusse Treefrog,1490
2427598,2596,Hyla intermedia,Italian Tree Frog,659
5217208,2590,Chiromantis xerampelina,Great African Grey Tree Frog,2260
2428152,2581,Pseudacris feriarum,Southeastern Chorus Frog,1820
5216979,2561,Rhinella icterica,Yellow Cururu Toad,1589
10787633,2519,Zhangixalus arvalis,Farmland Green Treefrog,1053
2423489,2510,Engystomops petersi,Peters’ Dwarf Frog,539
10867288,2507,Dryophytes eximius,Mountain Treefrog,1772
2423470,2499,Pleurodema brachyops,Colombian Four-eyed Frog,518
2426798,2415,Rana macrocnemis,Brown Frog,642
5216921,2408,Rhinella arenarum,Argentine Toad,1738
2424581,2399,Pseudophryne raveni,Copper-backed Toadlet,980
2423160,2394,Rhaebo haematiticus,Blackbelly Toad,1454
10729927,2354,Ranoidea novaehollandiae,,
2424091,2344,Eleutherodactylus coqui,Coqui Frog,1383
2431501,2337,Plethodon albagula,Western Slimy Salamander,1276
2426794,2322,Rana coreana,Korean Brown Frog,396
2424560,2301,Mixophyes fleayi,Fleay’s Barred-frog,157
2422892,2286,Anaxyrus speciosus,Texas Toad,665
10826917,2281,Ranoidea alboguttata,,
2427062,2265,Lithobates blairi,Plains Leopard Frog,1175
2429057,2257,Epipedobates machalilla,Machalilla Rocket Frog,1414
2428549,2248,Dendropsophus minutus,Lesser Treefrog,664
5218384,2239,Eurycea wilderae,Blue Ridge Two-lined Salamander,1482
2432020,2179,Dicamptodon ensatus,California Giant Salamander,1425
2424558,2167,Mixophyes balbus,Grey Barred Frog,330
10721626,2163,Ranoidea xanthomera,,
10695142,2160,Ranoidea booroolongensis,,
9383706,2149,Trachycephalus typhonius,,1272
2424584,2134,Crinia pseudinsignifera,False Western Froglet,894
2424120,2111,Eleutherodactylus johnstonei,"Lesser Antillean Whistling Frog, Johnstone's Whistling Frog, Johnstone's Robber Frog, Montserrat Whistling Frog",644
2426788,2101,Rana latastei,Italian Agile Frog,358
2428420,2078,Dendropsophus ebraccatus,Hourglass Treefrog,1411
2426893,2070,Hylarana erythraea,Common Green Frog/green Paddy Frog/leaf Frog,1224
10740745,2069,Dryophytes gratiosus,Barking Treefrog,1201
2429563,2068,Neobatrachus pictus,Painted Frog,257
2422934,2064,Anaxyrus debilis,Chihuahuan Green Toad,530
11203160,2051,Boana platanera,Banana Tree Dwelling Frog,1528
2422914,2038,Anaxyrus quercicus,Oak Toad,1116
2424576,2035,Pseudophryne dendyi,Dendy’s Toadlet,152
2429785,2013,Spea multiplicata,New Mexico Spadefoot Toad,1135
2421640,2012,Kaloula borealis,Boreal Digging Frog,1829
2427808,2003,Litoria citropa,Blue Mountains Tree Frog,242
2424063,1993,Eleutherodactylus campi,,1435
9911852,1979,Boana boans,Duck-footed Frog,546
5216905,1974,Rhinella alata,,1155
5216950,1964,Rhinella acutirostris,,89
2430621,1949,Craugastor fitzingeri,Fitzinger's Robber Frog,1274
5217858,1940,Scinax fuscovarius,Snouted Treefrog,777
10723020,1939,Ranoidea serrata,,
2426615,1933,Discoglossus sardus,Sardinia Painted Frog,117
2426684,1922,Pelophylax saharicus,Sahara Frog,972
2427863,1916,Litoria revelata,Whirring Tree Frog,370
2427887,1909,Litoria pallida,Pale Frog,331
2427841,1883,Litoria tornieri,Tornier’s Frog,361
10710561,1871,Boana pulchella,Montevideo Tree Frog,1392
2431973,1868,Ambystoma texanum,Small-mouth Salamander,967
2429584,1851,Limnodynastes interioris,Giant Banjo Frog,453
2426771,1846,Rana cascadae,Cascades Frog,1052
2429586,1845,Limnodynastes terraereginae,Northern Banjo Frog,55
2424586,1844,Crinia tasmaniensis,Tasmanian Froglet,642
2431510,1835,Plethodon serratus,Southern Red-backed Salamander,1002
5218380,1835,Eurycea guttolineata,Three-lined Salamander,964
2427697,1830,Litoria watjulumensis,Watjulum Frog,483
2428904,1819,Ptychadena anchietae,Benguella Grassland Frog,1584
10872248,1817,Papurana daemeli,Wood Frog,1065
2424619,1810,Geocrinia laevis,Smooth Frog,216
9132909,1808,Espadarana prosoblepon,Rana De Cristal Variable,944
10704345,1798,Ranoidea rheocola,,
2431763,1775,Batrachoseps major,Garden Slender Salamander,830
5218176,1774,Gastrotheca riobambae,Andean Marsupial Frog,88
2423776,1767,Polypedates maculatus,Maculated Tree Frog,1108
2426773,1763,Rana amurensis,Siberian Wood Frog,121
2430739,1761,Craugastor raniformis,Robber Frog,406
2427161,1754,Lithobates warszewitschii,Warszewitsch's Frog,1331
10493617,1751,Boana xerophylla,Emerald-eyed Treefrog,168
10826642,1737,Boana rosenbergi,Rosenberg´s Gladiator Treefrog,1044
2428493,1725,Dendropsophus mathiassoni,Mathiasson's Treefrog,1545
2426815,1715,Rana italica,Italian Stream Frog,570
2431940,1712,Euproctus montanus,Corsican Brook Newt,125
2431993,1710,Ambystoma tigrinum,Tiger Salamander,961
2424292,1706,Pelodytes ibericus,Iberian Parsley Frog,176
2431506,1681,Plethodon montanus,Northern Gray-cheeked Salamander,1262
5217394,1678,Assa darlingtoni,Pouched Frog,442
2427904,1667,Litoria olongburensis,Wallum Sedgefrog,388
2427563,1656,Hyla sarda,Tyrrhenian Tree Frog,153
2431542,1656,Plethodon dunni,Dunn's Salamander,963
2424649,1629,Uperoleia lithomoda,Stonemason’s Toadlet,286
10749780,1625,Boana lanciformis,Rana Lanceolada Commún,696
2427163,1623,Lithobates brownorum,Browns' Leopard Frog,749
2428141,1606,Pseudacris triseriata,Western Chorus Frog,1065
2431207,1600,Desmognathus orestes,Blue Ridge Dusky Salamander,1048
2426171,1590,Lithodytes lineatus,Gold-striped Frog,911
5217525,1585,Leptodactylus melanonotus,Fringe-toed Foamfrog,753
10863437,1562,Boana faber,Smith Frog,987
11846033,1556,Leptodactylus luctator,Wrestler Frog,962
5218409,1548,Lissotriton montandoni,Carpathian Newt,124
2431917,1532,Taricha sierrae,Sierra Newt,833
5217504,1507,Leptodactylus macrosternum,Miranda's White-lipped Frog,703
2423581,1487,Physalaemus cuvieri,Barker Frog,432
2427639,1479,Osteocephalus taurinus,Manaus Slender-legged Treefrog,749
2430380,1468,Hoplobatrachus tigerinus,Indian Bullfrog,835
2425033,1437,Pristimantis palmeri,Palmer's Robber Frog,672
10788757,1434,Ranoidea barringtonensis,,
10132344,1424,Boana punctata,Polka-dot Treefrog,728
2431779,1423,Salamandra corsica,Corsican Fire Salamander,190
2429591,1416,Heleioporus australiacus,Eastern Owl Frog,210
2429783,1411,Spea hammondii,Western Spadefoot Toad,792
10886187,1404,Chalcorana chalconota,Schlegel's Frog,1247
2431916,1404,Taricha rivularis,Red-bellied Newt,1090
2427845,1396,Litoria freycineti,Freycinet’s Frog,363
5217567,1396,Leptodactylus colombiensis,Colombian Frog,566
2425738,1395,Pristimantis unistrigatus,Striped Robber Frog,187
2427599,1388,Hyla savignyi,Lemon-yellow Tree Frog,484
5217753,1380,Kassina senegalensis,Senegal Land Frog,1211
2427082,1362,Lithobates vaillanti,Vaillant's Frog,826
2422941,1358,Anaxyrus hemiophrys,Canadian Toad,1036
2427840,1345,Litoria jervisiensis,Jervis Bay Treefrog,500
10039315,1337,Boana cinerascens,Demerara Falls Treefrog,503
2424644,1317,Uperoleia altissima,Montane Toadlet,168
2429598,1298,Notaden nichollsi,Desert Spadefoot Toad,68
2421790,1290,Hypopachus variolosus,Northern Sheep Frog,878
2424587,1284,Crinia bilingua,Bilingual Froglet,97
2426101,1283,Adenomera andreae,Cocha Chirping Frog,177
2429804,1282,Ascaphus truei,Tailed Frog,672
10744356,1272,Rheohyla miotympanum,Small-eared Treefrog,818
2423515,1270,Pseudopaludicola pusilla,Colombian Swamp Frog,453
2425028,1270,Pristimantis trachyblepharis,,476
2421829,1269,Cophixalus ornatus,Northern Ornate Nursery-frog,719
2429789,1269,Spea bombifrons,Plains Spadefoot,788
2429791,1266,Spea intermontana,Great Basin Spadefoot Toad,881
5216887,1250,Rhinella ornata,,734
2431847,1239,Paramesotriton hongkongensis,Hong Kong Warty Newt,1006
10731357,1229,Ranoidea brevipes,,
2431719,1229,Aneides aeneus,Green Salamander,681
2424577,1219,Pseudophryne major,Great Brown Broodfrog,504
10807070,1210,Agalychnis dacnicolor,Mexican Giant Tree Frog,1070
2428688,1209,Smilisca sila,Panama Cross-banded Treefrog,134
10704158,1200,Dendropsophus molitor,Green Dotted Treefrog,817
10635361,1179,Pelobates vespertinus,Pallas' Spadefoot Toad,330
2429056,1179,Epipedobates anthonyi,Anthony´s Poison-arrow Frog,205
2431237,1162,Desmognathus conanti,Spotted Dusky Salamander,788
9296806,1161,Strauchbufo raddei,Tengger Desert Toad,425
5216923,1149,Rhinella dorbignyi,D´orbigny’s Toad,842
5785383,1145,Phrynoidis asper,Java Toad,648
10705538,1133,Sclerophrys mauritanica,Moroccan Toad,703
2421621,1117,Micryletta steinegeri,Stejneger's Paddy Frog,419
2426620,1114,Discoglossus jeanneae,,
2429714,1112,Leptopelis natalensis,Natal Tree Frog,206
2430433,1106,Fejervarya cancrivora,Crab-eating Frog/mangrove Frog/rice Field Frog/asian Brackish Frog,464
5217897,1105,Scinax elaeochroa,Sipurio Snouted Treefrog,803
5217498,1104,Leptodactylus pentadactylus,Sapo-toro Comun,518
2430411,1103,Fejervarya multistriata,Hong Kong Rice Frog,678
2424578,1082,Pseudophryne pengilleyi,Northern Corroboree Frog,236
2430513,1082,Euphlyctis cyanophlyctis,Skipper Frog,573
2431710,1082,Aneides vagrans,Wandering Salamander,749
2424561,1064,Mixophyes coggeri,Cogger's Frog,481
2431529,1047,Plethodon jordani,Appalachian Salamander,584
2428146,1046,Pseudacris clarkii,Spotted Chorus Frog,513
2428571,1040,Dendropsophus phlebodes,San Carlos Treefrog,810
2422375,1032,Incilius mazatlanensis,Sinaloa Toad,507
2429017,1028,Ameerega bilinguis,Ecuadorean Poison Frog,413
2425333,1024,Pristimantis taeniatus,Banded Robber Frog,671
10500868,1022,Onychodactylus koreanus,Korean Clawed Salamander,145
2429038,1020,Ameerega trivittata,Three-striped Arrow-poison Frog,557
2422073,1016,Hamptophryne boliviana,Bolivian Bleating Frog,229
2424570,1014,Pseudophryne guentheri,Günther’s Toadlet,415
5217933,1006,Scinax staufferi,Stauffer's Treefrog,684
2429600,1002,Notaden melanoscaphus,Northern Spadefoot Toad,89
2427752,993,Litoria microbelos,Javelin Frog,30
10737210,990,Sclerophrys garmani,,827
2421895,989,Austrochaperina pluvialis,Rain Frog,636
5216900,988,Rhinella granulosa,Granular Toad,352
2426621,984,Discoglossus montalentii,Corsican Painted Frog,67
2430808,980,Craugastor loki,Common Leaf-litter Frog,56
5217876,976,Scinax x-signatus,Venezuela Snouted Treefrog,561
2427968,969,Phyllomedusa vaillantii,Ranita Lemur De Lineas Blancas,419
10894772,963,Ambystoma unisexual,,
2427195,960,Odorrana hosii,Hose's Frog,497
2430378,957,Hoplobatrachus occipitalis,Giant Swamp Frog,440
2431851,954,Salamandrina perspicillata,Northern Spectacled Salamander,513
2423485,951,Engystomops pustulatus,Guayaquil Dwarf Frog,285
2431944,951,Ambystoma talpoideum,Mole Salamander,522
2424627,947,Uperoleia tyleri,Tyler’s Toadlet,241
5217865,940,Scinax rostratus,Caracas Snouted Treefrog,522
10824565,939,Ranoidea cultripes,,
2431516,936,Plethodon metcalfi,Southern Gray-cheeked Salamander,447
9854382,932,Boana raniceps,Chaco Treefrog,520
10674422,931,Zhangixalus schlegelii,Japanese Gliding Frog,222
2430162,929,Phrynobatrachus natalensis,Natal Frog,781
2431495,916,Plethodon mississippi,Mississippi Slimy Salamander,
2426128,914,Adenomera hylaedactyla,Napo Tropical Bullfrog,461
2426313,913,Allobates femoralis,Brilliant-thighed Poison Frog,179
2428380,912,Pseudis paradoxa,Swimming Frog,318
9649901,908,Uperodon taprobanicus,Sri Lankan Bullfrog,647
2422104,905,Microhyla butleri,"Butler’s Rice Frog,painted Chorus Frog,tubercled Pygmy Frog",422
2428555,905,Dendropsophus bifurcus,Two-lined Treefrog,141
2424959,904,Oreobates quixensis,Common Big-headed Frog,270
5218197,898,Gastrotheca pseustes,Azuay Marsupial Frog,33
5217598,896,Leptodactylus podicipinus,Pointedbelly Frog,79
2431521,895,Plethodon richmondi,Ravine Salamander,378
5217583,895,Leptodactylus poecilochilus,Turbo White-lipped Frog,357
10769160,894,Ranoidea longipes,,
10697747,891,Boana crepitans,Emerald-eyed Treefrog,167
2423479,883,Pleurodema thaul,Chile Four-eyed Frog,810
8028213,876,Microhyla mukhlesuri,Mukhlesur's Narrow-mouthed Frog,614
2431543,874,Plethodon electromorphus,Northern Ravine Salamander,226
10671370,873,Ranoidea nannotis,,
2426971,868,Hylarana taipehensis,Taipei Frog,63
10719812,866,Nyctimystes brevipalmatus,,
10771812,862,Zhangixalus arboreus,Forest Green Tree Frog,166
2431513,862,Plethodon hoffmani,Valley And Ridge Salamander,132
5217233,859,Buergeria buergeri,Kajika Frog,164
10878143,843,Ranoidea maini,,
