species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
8215487,4474858,Salmo trutta,Brown Trout,43363
8084280,2920076,Gadus morhua,Atlantic Cod,2145730
4284072,1986991,Clupea pallasii,Pacific Herring,10774
2414014,1896842,Engraulis ringens,Peruvian Anchoveta,324255
7595433,1430408,Salmo salar,Sebago (Landlocked) Salmon,37397
2359706,1414439,Rutilus rutilus,Roach,2917
2415631,1367966,Merluccius gayi,Chilean Hake,1210769
5212973,1080315,Anguilla anguilla,European Eel,76142
4409653,1058741,Phoxinus phoxinus,Minnow,663
8351946,1041585,Clupea harengus,Atlantic Herring,459881
2415822,1032098,Melanogrammus aeglefinus,Haddock,658716
8140485,1017196,Perca fluviatilis,Perch,19125
4409628,974420,Gobio gobio,Gudgeon,4138
2365685,931633,Squalius cephalus,European Chub,5601
2333785,857937,Myoxocephalus scorpius,"Shorthorn Sculpin, Bull-rout",3706
2413034,788647,Strangomera bentincki,Araucanian Herring,152824
5210470,753147,Trachurus murphyi,Chilean Jack Mackerel,676960
5204862,707533,Barbatula barbatula,Stone Loach,3447
7807208,689255,Cottus gobio,Bullhead,400
2346633,685238,Esox lucius,"Northern Pike, Pike",13831
2415788,606405,Merlangius merlangus,Whiting,212922
7700106,571375,Pleuronectes platessa,"European Plaice, Plaice",41995
2409104,524141,Hippoglossoides platessoides,Amer. Plaice(=long Rough Dab),15198
5213960,508866,Limanda limanda,Common Dab,148623
2415632,479829,Merluccius australis,Chilean Hake,
4284021,467037,Salvelinus alpinus,"Alpine Char, Arctic Char",121302
2362925,466760,Alburnus alburnus,Bleak,1548
2333802,447850,Myoxocephalus octodecemspinosus,18-spined Sculpin,
2397850,447028,Xiphias gladius,Swordfish,6401
2418684,413398,Scyliorhinus canicula,"Smallspotted Catshark, Small-spotted Catshark, Lesser Spotted Dogfish",74917
9809222,412274,Abramis brama,Bream,4048
2415616,411757,Macruronus magellanicus,Patagonian Grenadier,
2415637,389817,Merluccius bilinearis,Atlantic Hake,100811
5216368,386259,Squalus acanthias,Spiny Dogfish,44449
2356612,377367,Beryx splendens,"Splendid Alfonsino, Lowe's Beryx",228
2357093,362594,Hoplostethus atlanticus,Orange Roughy,
2409330,338441,Platichthys flesus,European Flounder,24560
5209574,325682,Gymnocephalus cernua,Ruffe,1572
2415643,295318,Merluccius merluccius,European Hake,97232
5739539,286865,Barbus barbus,Barbel,692
2413452,276404,Sprattus sprattus,"European Sprat, Sprat",51306
2374149,266716,Scomber scombrus,Atlantic Mackerel,37613
4286975,264746,Cyprinus carpio,Common Carp,22758
5204019,254752,Oncorhynchus mykiss,Rainbow Trout,14519
2336597,254463,Eutrigla gurnardus,Grey Gurnard,
2362635,252841,Scardinius erythrophthalmus,Rudd,9188
5208087,243281,Brama australis,,
5210473,235898,Trachurus trachurus,Atlantic Horse Mackerel,83633
2415460,232865,Lota lota,Burbot,554
2385957,231803,Dissostichus eleginoides,Patagonian Toothfish,
2360305,227701,Alburnoides bipunctatus,Schneider,185
2417981,226832,Carcharhinus melanopterus,"Blacktip Reef Shark, Blacktip Shark",2269
2418064,218772,Carcharhinus amblyrhynchos,"Grey Shark, Blacktail Reef Shark, Grey Reef Shark",10292
4286327,214815,Gasterosteus aculeatus,Three-spined Stickleback,12471
5204024,211322,Oncorhynchus tshawytscha,"King Salmon, Spring Salmon",4157
2413931,210669,Anchoa mitchilli,Anchovy,2004
2359471,203502,Blicca bjoerkna,White Bream,2134
5213953,203408,Limanda ferruginea,Mud Dab,
7599552,200053,Scomber japonicus,"Chub Mackerel, Spanish Mackerel",4554
2362524,198225,Tinca tinca,Tench,6018
2415861,197594,Pollachius virens,American Pollack,
5204039,197038,Oncorhynchus nerka,Blue-back,90291
5204034,196482,Oncorhynchus kisutch,Coho Salmon,4115
2400598,195438,Mugil incilis,"Parassi Mullet, Stripped Mullet",134832
2394486,193398,Lepomis gibbosus,"Pumpkinseed (Sun Perch, Sun Bass)",73531
2415906,190625,Trisopterus minutus,Poor Cod,
4409641,185184,Leuciscus leuciscus,Dace,502
2409091,182952,Atheresthes stomias,Arrow-tooth Flounder,8490
5214139,182865,Solea solea,"Common Sole, Sole",61113
5214001,178797,Glyptocephalus zachirus,Rex Sole,11574
2382155,175461,Sander lucioperca,Pikeperch (Zander),3960
2386906,175091,Callionymus lyra,Dragonet,63404
2409370,174158,Parophrys vetulus,English Sole,5491
2374013,174125,Thunnus albacares,Yellow-fin Tunny,322
2394612,169445,Morone saxatilis,Linesider,123646
5212294,162962,Leiostomus xanthurus,Spot,1442
2360842,161730,Rhodeus amarus,Bitterling,3583
5213996,161087,Glyptocephalus cynoglossus,Witch Flounder,3727
2399874,156181,Micropogonias undulatus,Atlantic Croaker,1128
2420446,155308,Amblyraja radiata,"Starry Ray, Thorny Skate",3600
8189568,154933,Mugil cephalus,Black Mullet,5448
2418036,151879,Carcharhinus leucas,Bull Shark,2412
2335366,150905,Sebastes mystinus,Blue Rockfish,
5214022,147763,Microstomus kitt,Lemon Sole,15515
2417940,147290,Prionace glauca,Blue Dog,20134
9365191,146317,Ariopsis canteri,,
2387731,142494,Paralabrax clathratus,Kelp Bass,105774
2351174,141350,Coregonus maraena,Maraena Whitefish,34
2351027,140732,Coregonus albula,Vendace,24
2394563,136366,Micropterus salmoides,Largemouth Bass (Black Bass),5327
2413473,136258,Sprattus fuegensis,Chilean Sprat,40307
2415777,135749,Micromesistius poutassou,Blue Whiting,
2336521,135059,Ophiodon elongatus,Lingcod,
2394503,134184,Lepomis macrochirus,Bluegill Sunfish,35063
2352186,131995,Prochilodus magdalenae,,12388
2381939,129763,Coryphaena hippurus,Common Dolphifish,16338
2383301,129301,Oxyjulis californica,Senorita,83276
5214028,129090,Microstomus pacificus,Dover Sole,8626
2360687,128447,Telestes souffia,Vairone,16
5739510,126850,Pungitius pungitius,Ninespine Stickleback,4668
2415923,125499,Trisopterus esmarkii,Norway Pout,44225
2384402,125115,Semicossyphus pulcher,California Sheephead,105636
2408726,124405,Citharichthys sordidus,Pacific Sanddab,12086
2384533,123441,Thalassoma bifasciatum,Bluehead,68579
5212202,123042,Chromis punctipinnis,Blacksmith,82709
2415734,121880,Urophycis tenuis,White Hake,
5216380,120317,Squalus suckleyi,North Pacific Spiny Dogfish,25824
5213725,120040,Mola mola,Ocean Sunfish,61140
2393654,119991,Scarus iseri,Striped Parrotfish,67597
2398736,117973,Hypsypops rubicundus,Garibaldi,93133
2418259,117849,Galeorhinus galeus,"Tope Shark, Tope",12911
2392516,117596,Lagodon rhomboides,Pinfish,11048
2389282,117193,Embiotoca jacksoni,Black Perch,24654
2389287,116621,Embiotoca lateralis,Striped Seaperch,24854
2409391,114660,Lepidorhombus whiffiagonis,Megrim,26062
2384234,113585,Halichoeres semicinctus,Rock Wrasse,89247
5215678,111683,Heterodontus francisci,California Bull-head Shark,241
5215461,111654,Hydrolagus colliei,Ratfish,188
2335410,111638,Sebastes atrovirens,Kelp Rockfish,
2412583,110772,Sardinops sagax,California Pilchard,29441
2393918,110399,Sparisoma aurofrenatum,Redband Parrotfish,63134
5204014,109083,Oncorhynchus keta,Keta Salmon,3323
2335455,108755,Sebastes caurinus,Copper Rockfish,792
2389313,108246,Rhacochilus vacca,Pile Perch,69096
2335466,107934,Sebastes paucispinis,Boccaccio Rockfish,104695
2345171,107382,Cathorops mapale,Mapale Sea Catfish,1
5201222,107082,Scorpaenichthys marmoratus,Cabezon,
2381219,106196,Girella nigricans,Opaleye,81761
2335497,104687,Sebastes auriculatus,Brown Rockfish,
5211259,104361,Stereolepis gigas,Black Pacific Jewfish,94252
5961708,103944,Seriola lalandi,"King Fish, Yellowtail Amberjack",32480
2335544,103377,Sebastes carnatus,Gopher Rockfish,
2389277,102461,Brachyistius frenatus,Kelp Perch,22441
2335502,102325,Sebastes chrysomelas,Black-and-yellow Rockfish,
2389310,102210,Hypsurus caryi,Rainbow Seaperch,
2335464,101558,Sebastes rastrelliger,Grass Rockfish,
2336510,101519,Oxylebius pictus,Painted Greenling,14031
2387738,101513,Paralabrax nebulifer,Barred Sand Bass,71455
2389234,100573,Cymatogaster aggregata,Shiner Perch,17900
2389318,99671,Rhacochilus toxotes,Rubberlip Seaperch,
2382611,99511,Anisotremus davidsonii,Sargo,76250
2390622,97723,Oligoplites saurus,"Leatherjack, Leatherjacket",3474
2385282,97622,Ocyurus chrysurus,Yellowtail Snapper,23221
2335569,96891,Sebastes melanops,Black Rockfish,
2414024,96611,Engraulis mordax,Californian Anchoveta,12683
2335381,95873,Sebastes miniatus,Vermilion Rockfish,
2356481,94983,Aulorhynchus flavidus,Tube-snout,34063
9770885,94929,Pagrus auratus,Snapper,11510
2335522,94791,Sebastes serriceps,Treefish,
2415774,94511,Micromesistius australis,Southern Blue Whiting,
5210487,94014,Trachurus symmetricus,Pacific Jack Mackerel,59557
2381275,93604,Medialuna californiensis,Halfmoon,69914
2398881,92215,Stegastes partitus,Bicolor Damselfish,37499
5209188,92183,Acanthurus coeruleus,Blue Barber,47381
2362868,92166,Pseudorasbora parva,"Topmouth Gudgeon (Clicker Barb, False Harlequin)",13911
2335525,91859,Sebastes pinniger,Canary Rockfish,
2404017,91752,Gymnothorax mordax,California Moray,46728
2408903,91099,Paralichthys californicus,California Halibut,66210
2335577,90967,Sebastes saxicola,Stripetail Rockfish,
5712278,90313,Sarda chiliensis,Eastern Pacific Bonito,8346
2412740,90306,Alosa pseudoharengus,Alewife,21182
4285694,90249,Oreochromis niloticus,Nile Tilapia,7302
2335512,89887,Sebastes hopkinsi,Squarespot Rockfish,
2335552,89881,Sebastes dallii,Calico Rockfish,
2335564,89857,Sebastes semicinctus,Halfbanded Rockfish,
5209305,89791,Heterostichus rostratus,Giant Kelpfish,51188
2418369,89703,Triakis semifasciata,Leopard Shark,35324
8202844,89525,Tetronarce californica,Pacific Electric Ray,18
2389841,89265,Caulolatilus princeps,Ocean Whitefish,65414
5209181,89245,Acanthurus bahianus,Barber,42396
2419300,89193,Myliobatis californica,Bat Ray,
2335406,89175,Sebastes diploproa,Splitnose Rockfish,
5202927,89043,Ariopsis felis,Hardhead Catfish,3387
2335557,88711,Sebastes alutus,Black Bass,
2334627,88285,Scorpaena guttata,California Scorpionfish,58613
2389267,88217,Phanerodon furcatus,White Seaperch,
2409062,88217,Pseudopleuronectes americanus,Blackback,816
2369346,88173,Eugerres plumieri,Striped Mojarra,66450
2336745,88166,Chelidonichthys cuculus,"Red Gurnard, East Atlantic Red Gurnard",36018
2389297,88065,Hyperprosopon argenteum,Walleye Surfperch,
2417794,87958,Squatina californica,Pacific Angel Shark,52
2394265,87833,Sphyraena argentea,Pacific Barracuda,58179
2387722,87815,Paralabrax maculatofasciatus,Spotted Sand Bass,58453
2418958,87625,Platyrhinoidis triseriata,Thornback,30967
2333903,87501,Leiocottus hirundo,Lavender Sculpin,
2400040,87407,Cynoscion arenarius,Sand Seatrout,365
5211228,87259,Rathbunella hypoplecta,Bluebanded Ronquil,
2409249,87240,Pleuronichthys coenosus,C-o Sole,12227
2336472,87231,Hexagrammos decagrammus,Kelp Greenling,13168
2335450,87160,Sebastes rosaceus,Rosy Rockfish,
2389229,87041,Zalembius rosaceus,Pink Seaperch,64113
5212522,86996,Cheilotrema saturnum,Black Croaker,12148
2385594,86951,Prognathodes falcifer,Scythe Butterflyfish,53723
5211229,86943,Rathbunella alleni,Rough Ronquil,
2389268,86939,Phanerodon atripes,Sharpnose Seaperch,
2390778,86883,Caranx hippos,Black Cavalli,9107
5213939,86496,Lepidopsetta bilineata,Rock Sole,2215
2335508,85233,Sebastes nebulosus,China Rockfish,
5216024,84662,Raja clavata,Thornback Ray,7153
2415916,83406,Trisopterus luscus,"Pouting, Bib",
2409395,83173,Lepidorhombus boscii,Four-spot Megrim,12415
2384268,82526,Halichoeres bivittatus,Slippery Dick,46824
2382537,81569,Haemulon plumierii,White Grunt,15896
2418636,81444,Cephaloscyllium ventriosum,Swell Shark,
2398107,80715,Seriolella punctata,Silverfish,
2384162,80444,Halichoeres garnoti,Yellowhead Wrasse,46373
2393894,80278,Sparisoma viride,Stoplight Parrotfish,49289
7913005,79777,Beringraja binoculata,Big Skate,153
5214546,79598,Brevoortia patronus,Gulf Menhaden,452
2415718,79338,Urophycis chuss,Hake,
2392219,79019,Anarrhichthys ocellatus,Northern Wolffish,7837
2413788,78913,Anchovia clupeoides,Zabaleta Anchovy,44738
2415769,78840,Gadus chalcogrammus,Alaska Pollock,
2335438,78411,Sebastes maliger,Quillback Rockfish,
2336464,78206,Hexagrammos lagocephalus,Rock Greenling,10306
2369473,77647,Eucinostomus argenteus,Silver Mojarra,6145
2335516,77625,Sebastes entomelas,Widow Rockfish,
5215777,77500,Rhinoptera bonasus,Cownose Ray,3375
2382004,77308,Perca flavescens,American Perch,7658
2392542,76798,Archosargus probatocephalus,"Sheepshead, Sheepshead Seabream",7960
2408554,75862,Arnoglossus laterna,Scaldfish,26599
2407118,75786,Balistes polylepis,Finescale Triggerfish,47919
2384986,75674,Lutjanus griseus,Grey Snapper,14388
2419886,75394,Leucoraja ocellata,Big Skate,1171
2415853,75160,Gadus macrocephalus,Greenland Cod,
2420797,75130,Alopias vulpinus,Atlantic Thresher,
2373996,74857,Thunnus obesus,Bigeye Tuna,28
2351271,74694,Salvelinus fontinalis,Brook Trout,5625
2334088,74468,Cottus perifretum,Common Bullhead,2165
2413541,73982,Dorosoma cepedianum,American Gizzard Shad,2955
2382797,73475,Orthopristis chrysoptera,Corocoro Cubano,5349
5204037,73311,Oncorhynchus gorbuscha,Pink Salmon (Gorbuscha Salmon),2536
2400214,72446,Bairdiella chrysoura,Silver Croaker,985
5203999,72103,Thymallus thymallus,Grayling [Fish],392
4286361,72102,Helicolenus dactylopterus,"Blackbelly Rosefish, Blue-mouth",35709
2394760,71865,Cebidichthys violaceus,Monkeyface Prickleback,
2394458,71576,Ronquilus jordani,Northern Ronquil,
2399855,71412,Micropogonias furnieri,Whitemouth Croaker,1831
2408737,71338,Citharichthys stigmaeus,Speckled Sanddab,7076
2400641,71286,Mugil curema,Blueback Mullet,3029
2389301,70892,Hyperprosopon ellipticum,Silver Surfperch,
2335388,70852,Sebastes rubrivinctus,Flag Rockfish,
2389299,70833,Hyperprosopon anale,Spotfin Surfperch,
5216036,70780,Raja stellulata,Prickly Skate,
2408801,70226,Hippoglossina macrops,Bigeye Flounder,5593
2377500,67647,Lethops connectens,Halfblind Goby,0
2390389,67546,Ulvicola sanctaerosae,Kelp Gunnel,
2360551,67077,Chondrostoma nasus,Common Nase,246
2335062,66744,Anoplopoma fimbria,Black Cod,
2394526,66529,Pomoxis nigromaculatus,Black Crappie,6499
2379089,66416,Neogobius melanostomus,Round Goby,8517
2408720,66379,Citharichthys spilopterus,Bay Whiff,175
2409218,66166,Hippoglossus hippoglossus,"Atlantic Halibut, Halibut",44135
2335323,65173,Sebastolobus alascanus,Shortspine Thornyhead,62333
2400654,64174,Mugil liza,Lebranche Mullet,5991
5209174,63501,Acanthurus chirurgus,Black Doctorfish,31693
2394320,62121,Chaetodipterus faber,Atlantic Spadefish,6731
2409109,61963,Hippoglossoides elassodon,Flathead Sole,2700
2349567,61806,Lucania parva,Rainwater Killifish,646
2371467,61588,Caquetaia kraussii,,812
2419879,61579,Leucoraja erinacea,Common Skate,2021
2369643,61523,Centropomus undecimalis,Common Snook,2119
2410108,61216,Microchirus variegatus,Thickback Sole,19456
2398623,61013,Abudefduf saxatilis,Sergeant Major,32917
5201392,60873,Platycephalus richardsoni,,
2400015,60802,Cynoscion nebulosus,Spotted Seatrout,1493
2400222,60761,Sciaenops ocellatus,Red Drum,1464
2407855,60245,Sphoeroides parvus,Least Puffer,116
2415676,60155,Merluccius productus,North Pacific Hake,23006
2382172,60135,Sander vitreus,Blue Pike,2735
5207399,59908,Phoxinus bigerri,Adour Minnow,18
5202981,59803,Bagre marinus,Gafftopsail Catfish,1368
2420600,59580,Notorynchus cepedianus,Broadnose Sevengill Shark,8499
2368185,59154,Cobitis taenia,Spined Loach,3091
2409383,58910,Reinhardtius hippoglossoides,Greenland Halibut,240
5212349,58294,Pogonias cromis,Black Drum,1194
9245001,57898,Hypanus sabinus,Atlantic Stingray,1156
5212649,57829,Synodus lucioceps,California Lizardfish,43911
2420478,57172,Urolophus halleri,Round Stingray,
5216248,56843,Isurus oxyrinchus,Shortfin Mako,2888
9479285,56591,Pseudobatos productus,Shovelnose Guitarfish,24670
2408881,56577,Paralichthys lethostigma,Southern Flounder,531
2412794,56494,Sardinella brasiliensis,Brazilian Sardinella,3
2384125,56372,Halichoeres maculipinna,Clown Wrasse,32022
8012077,56014,Haemulon californiensis,,
2374069,55881,Acanthocybium solandri,Wahoo,178
8173912,55661,Kyphosus azureus,Zebraperch,
5211250,55481,Micropterus dolomieu,Smallmouth Bass,12701
2391079,55350,Chloroscombrus chrysurus,Atlantic Bumper,4127
2389248,55347,Amphistichus argenteus,Barred Surfperch,
2389240,55329,Micrometrus minimus,Dwarf Perch,
2400362,55297,Atractoscion nobilis,White Seabass,12311
4284440,55205,Cyprinodon variegatus,Bahama Sheepshead Minnow,1776
2418986,55187,Zapteryx exasperata,Banded Guitarfish,0
2388990,55066,Mycteroperca xenarcha,Broomtail Grouper,19739
2335504,55066,Sebastes umbrosus,Honeycomb Rockfish,
2369471,55049,Eucinostomus gula,Jenny Mojarra,8636
2398885,54561,Stegastes variabilis,Cocoa Damselfish,90
2393304,54538,Polydactylus octonemus,Atlantic Threadfin,3
2412295,54439,Menidia beryllina,Inland Silverside,406
2382521,53945,Haemulon flavolineatum,French Grunt,12599
2389708,53822,Capros aper,Boarfish,27582
2403490,53786,Conger conger,European Conger,30704
2392139,53554,Nemadactylus macropterus,Tarakihi,
2389407,53552,Trichiurus lepturus,"Largehead Hairtail, Hairtail",8970
5203686,53302,Fundulus grandis,Gulf Killifish,674
2398112,53116,Seriolella caerulea,Silver Warehou,26607
2409909,52913,Buglossidium luteum,Solenette,3925
2397707,52811,Peprilus burti,Gulf Butterfish,34
5216014,52280,Raja montagui,Spotted Ray,2830
5214548,51964,Brevoortia gunteri,Finescale Menhaden,2
5211769,51826,Apogon guadalupensis,Guadaloupe Cardinalfish,36075
7938309,51340,Hemitripterus americanus,Atlantic Sea Raven,
5215626,50981,Galeus melastomus,"Blackmouth Catshark, Black-mouthed Dogfish",9892
2335415,50870,Sebastes ruberrimus,Rasphead Rockfish,
2383618,50803,Lachnolaimus maximus,Hogfish,29184
2390989,50761,Caranx ruber,Bar Jack,19507
2419781,50643,Zearaja chilensis,,19103
4286942,50599,Carassius auratus,Goldfish,27954
2412960,50450,Harengula jaguana,Scaled Herring,1599
2397805,49838,Thyrsites atun,Snoek,
5203634,49429,Fundulus similis,Longnose Killifish,456
5212956,48990,Anguilla rostrata,American Eel,2788
2377816,48149,Coryphopterus glaucofraenum,Bridled Goby,20822
2382528,48116,Haemulon aurolineatum,Tomtate Grunt,18649
2397724,47925,Lepidocybium flavobrunneum,Escolar,285
2417905,47821,Negaprion acutidens,"Lemon Shark, Broadfin Shark, Sicklefin Lemon Shark",382
2391064,47715,Decapterus macarellus,Cigarfish,19973
2388809,47493,Cephalopholis fulva,Coney,6209
2383154,47337,Achoerodus viridis,Eastern Blue Groper,46548
9784990,47257,Sphyraena barracuda,Great Barracuda,23172
5210114,47017,Plectropomus leopardus,Leopard Coralgrouper,1699
2409226,46859,Lyopsetta exilis,Slender Sole,1854
2382543,46462,Haemulon sciurus,Blue Striped Grunt,9716
5215675,46338,Heterodontus portusjacksoni,Port Jackson Shark,28097
2391050,45965,Decapterus russelli,Indian Scad,1696
2337248,45951,Agonus cataphractus,Hook-nose,13454
2340977,45818,Ameiurus melas,Black Bullhead,11059
2381013,45520,Zoarces viviparus,"European Eelpout, Eelpout",
2379621,45303,Ctenochaetus striatus,Striated Surgeonfish,30429
2393734,45177,Scarus taeniopterus,Princess Parrotfish,27503
2384922,45175,Lutjanus apodus,Schoolmaster Snapper,16210
2394622,45028,Dicentrarchus labrax,"European Seabass, Bass",4527
2340989,45016,Ameiurus nebulosus,Brown Bullhead,7810
2388866,44985,Cephalopholis cruentata,Graysby,8287
7744449,44776,Zeus faber,John Dory,14600
2382596,44565,Anisotremus virginicus,Porkfish,17131
2393172,43977,Lates calcarifer,"Barramundi, Giant Seaperch",478
2412292,43859,Menidia peninsulae,Tidewater Silverside,37
2332964,43846,Syngnathus scovelli,Gulf Pipefish,3176
2417970,43714,Carcharhinus limbatus,"Blacktip Shark, Blackfin Shark",1916
2390762,43673,Caranx crysos,Black Jack,29177
5214892,43603,Enchelyopus cimbrius,Four-bearded Rockling,12203
2377831,43196,Coryphopterus personatus,Masked Goby,16462
2417051,43193,Salilota australis,Tadpole Codling,4912
2384741,43169,Lutjanus lutjanus,Bigeye Snapper,430
5212222,42956,Chromis multilineata,Brown Chromis,21822
2334438,42660,Pterois volitans,Lionfish,15028
2420569,42157,Hexanchus griseus,"Bluntnose Sixgill Shark, Six-gill Shark",5676
2334159,42125,Cottus poecilopus,Alpine Bullhead,
5212651,42056,Synodus foetens,Inshore Lizardfish,5180
2389995,41846,Ammodytes hexapterus,Arctic Sand Lance,
4409643,41672,Leuciscus idus,Ide (Orfe),782
5739559,41658,Barbus meridionalis,Mediterranean Barbel,30
2401167,41631,Saurida undosquamis,Brushtooth Lizardfish,3642
2336774,41585,Chelidonichthys lucerna,Tub Gurnard,18431
2376636,41504,Rhinogobiops nicholsii,Blackeye Goby,898
5202520,41482,Ictalurus punctatus,Channel Catfish,10655
2385548,41305,Chaetodon capistratus,Butterbun,21436
2407141,41255,Melichthys niger,"Black Durgon Triggerfish, Black Triggerfish",21499
2389990,40947,Ammodytes dubius,Lance,
2418234,40945,Galeocerdo cuvier,Tiger Shark,5678
2359014,40906,Catostomus commersonii,Common White Sucker,5513
5212147,40684,Chromis cyanea,Blue Chromis,22235
5213018,40605,Anguilla dieffenbachii,New Zealand Longfin Eel,8648
2335429,39927,Sebastes zacentrus,Sharpchin Rockfish,
2381417,39691,Neoclinus blanchardi,Sarcastic Fringehead,19199
2398894,39647,Stegastes planifrons,Threespot Damselfish,16125
9694948,39587,Thunnus alalunga,Albacore Tuna,156
2337607,39493,Silurus glanis,Wels,1548
5211452,39430,Holacanthus ciliaris,Queen Angelfish,23129
2350570,39317,Gambusia holbrooki,Eastern Mosquitofish,22310
2366634,39279,Carassius gibelio,Gibel (Prussian) Carp,
2396813,39193,Pseudupeneus maculatus,Spotted Goatfish,11656
2366645,39055,Carassius carassius,Crucian Carp,379
2337170,38888,Anoplagonus inermis,Smooth Alligatorfish,
2384981,38813,Lutjanus analis,Mutton Fish,14120
2379300,38770,Pomatoschistus minutus,Sand Goby,4980
2396862,38700,Mullus surmuletus,"Surmullet, Striped Red Mullet",19842
2335560,38393,Sebastes brevispinis,Silvergray Rockfish,
2396435,38305,Pomacanthus arcuatus,Gray Angelfish,18765
2369323,38242,Diapterus rhombeus,Caitipa Mojarra,29710
2419875,38225,Leucoraja naevus,Cuckoo Ray,158
2336938,38175,Rhamphocottus richardsonii,Grunt Sculpin,4064
2369651,38141,Centropomus ensiferus,Swordspine Snook,924
5712356,38124,Anguilla australis,"Australian Short-finned Eel, Short-finned Eel",8606
8123721,38016,Etropus crossotus,Fringed Flounder,75
5211450,37990,Holacanthus tricolor,Rock Beauty,21359
2335067,37796,Normanichthys crockeri,,
2393934,37682,Sparisoma atomarium,Greenblotch Parrotfish,18708
2393924,37452,Sparisoma rubripinne,Redfin Parrotfish,21299
5212440,37238,Argyrosomus japonicus,Japanese Croaker,212
2407665,37152,Canthigaster rostrata,Sharpnose Puffer,15729
2374249,36593,Scomberomorus regalis,Cero,146
2350580,36586,Gambusia affinis,Mosquito Fish,13363
5209227,36462,Acanthurus nigrofuscus,Brown Surgeonfish,23044
2415526,36458,Ciliata mustela,Fivebeard Rockling,8236
2392280,36437,Acanthopagrus australis,Yellowfin Bream,35297
5204778,36400,Holocentrus adscensionis,Squirrelfish,12500
5201188,36230,Enophrys bison,Buffalo Sculpin,
2333949,36170,Hemilepidotus hemilepidotus,Red Irish Lord,245
5212188,36150,Chromis scotti,Purple Reeffish,14639
2400208,36119,Bairdiella ronchus,Ground Croaker,3018
2386887,36091,Callionymus maculatus,Spotted Dragonet,14541
5210995,36002,Calamus calamus,Saucereye Porgy,13693
2393900,35680,Sparisoma chrysopterum,Redtail Parrotfish,19622
5209687,35675,Bodianus rufus,Spanish Hogfish,18083
2336480,35609,Hexagrammos stelleri,Whitespotted Greenling,
2394494,35464,Lepomis cyanellus,Green Sunfish,11246
5258334,35379,Pseudographis pinicola,,
2394861,35167,Ernogrammus walkeri,Masked Prickleback,
2409216,34925,Hippoglossus stenolepis,Pacific Halibut,1578
5208832,34825,Gobiosoma bosc,Naked Goby,281
5201554,34709,Prionotus tribulus,Bighead Searobin,228
2353250,34671,Triportheus magdalenae,,12834
2385448,34587,Chaetodon ocellatus,Butterbun,17445
2386469,34470,Echiichthys vipera,Lesser Weever,
2359289,34470,Parachondrostoma toxostoma,Toxostome,1
2400093,34308,Menticirrhus americanus,Southern Kingfish,307
2409401,34264,Scophthalmus aquosus,Brill,130
2384558,34138,Thalassoma duperrey,Saddle Wrasse,19426
5210446,33987,Elagatis bipinnulata,Rainbow Runner,12368
2384111,33980,Halichoeres radiatus,Puddingwife Wrasse,20274
2335500,33368,Sebastes flavidus,Yellowtail Rockfish,
2398749,33306,Microspathodon chrysurus,Yellowtail Damselfish,13855
2335374,33109,Sebastes babcocki,Redbanded Rockfish,
2384837,33106,Lutjanus synagris,Lane Snapper,10383
2396447,33102,Pomacanthus paru,French Angelfish,17922
2417495,33020,Ginglymostoma cirratum,Nurse Shark,4470
4284220,32953,Gadiculus argenteus,Silvery Pout,
5209750,32950,Clepticus parrae,Creole Wrasse,16978
5202525,32892,Ictalurus furcatus,Blue Catfish,4168
2383163,32816,Ctenolabrus rupestris,"Goldsinny Wrasse, Goldsinny",18846
2418054,32754,Triaenodon obesus,"Whitetip Shark, Whitetip Reef Shark",3338
2389994,32633,Ammodytes marinus,"Lesser Sand-eel, Raitt's Sandeel",
2393681,32542,Scarus vetula,Queen Parrotfish,18561
2390392,32532,Apodichthys flavidus,Penpoint Gunnel,
2419827,32458,Malacoraja senta,Smooth Skate,1010
2398897,32395,Stegastes adustus,Dusky Damselfish,13195
2387407,32376,Cryptacanthodes giganteus,Giant Wrymouth,
2388300,32297,Epinephelus striatus,Nassau Grouper,9053
2398903,32294,Stegastes leucostictus,Beaugregory,13611
2380998,32253,Zoarces americanus,Mother-of-eels,
2384948,32204,Lutjanus jocu,Dog Snapper,10989
2381293,32133,Kyphosus sectatrix,Bermuda Sea Chub,9336
2394514,32113,Ambloplites rupestris,Rock Bass,7312
2355356,32014,Leporinus muyscorum,,18083
2385023,31998,Lutjanus mahogoni,Mahogany Snapper,10724
2388770,31742,Hypoplectrus unicolor,Butter Hamlet,8875
2384275,31668,Halichoeres poeyi,Blackear Wrasse,17156
5214921,31651,Phycis chesteri,Longfin Hake,
2408884,31613,Paralichthys albigutta,Gulf Flounder,3176
2413224,31522,Sardina pilchardus,"European Pilchard, Pilchard",14614
7906686,31456,Chaetodon striatus,Banded Butterflyfish,15363
2389034,31370,Mycteroperca venenosa,Yellowfin Grouper,4816
2388558,31339,Epinephelus guttatus,Red Hind,8111
2409475,31181,Symphurus plagiusa,Blackcheek Tonguefish,380
2359297,30867,Parachondrostoma miegii,Ebro Nase,0
2375376,30461,Ctenogobius boleosoma,Darter Goby,58
2413015,30440,Nematalosa erebi,Australian River Gizzard Shad,3448
2413553,30423,Dorosoma petenense,Threadfin Shad,631
2419231,30370,Aetobatus narinari,Spotted Eagle Ray,
